3-phosphoglycerate	aconitate	adipate	alpha-ketoglutarate	AMP	citrate	isocitrate	CMP	DHAP/glyceraldehyde.3P	erythrose-4-phosphate	F1P/F6P/G1P/G6P	hexoses.(HILIC.neg)	fumarate/maleate/alpha-ketoisovalerate	glutathione.oxidized	glutathione.reduced	GMP	guanosine	hippurate	inosine	lactate	lactose	malate	NAD	NADP	oxalate	PEP	ribose-5-P/ribulose5-P	sorbitol	succinate/methylmalonate	sucrose	UMP	UDP-galactose/UDP-glucose	uracil	urate	xanthine	glycodeoxycholate/glycochenodeoxycholate	phosphocreatine	3-methyladipate/pimelate	alpha-hydroxybutyrate	malondialdehyde	alanine	threonine	methionine	asparagine	glutamine	histidine	arginine	lysine	valine	leucine	isoleucine	phenylalanine	tyrosine	tryptophan	proline	cis/trans-hydroxyproline	ornithine	citrulline	taurine	dimethylglycine	SDMA/ADMA	NMMA	allantoin	kynurenic.acid	5-adenosylhomocysteine	carnosine	thiamine	niacinamide	betaine	creatine	creatinine	thyroxine	trimethylamine-N-oxide	hexoses.(HILIC.pos)	xanthosine	cotinine	pyroglutamic.acid	butyrobetaine	methionine.sulfoxide	carnitine	acetylcarnitine	propionylcarnitine	malonylcarnitine	hexanoylcarnitine	lauroylcarnitine	myristoylcarnitine	palmitoylcarnitine	stearoylcarnitine	oleylcarnitine	arachidonyl_carnitine	sarcosine	beta-alanine	anserine	C16:1.LPC	C16:0.LPC	C18:1.LPC	C18:0.LPC	C20:4.LPC	C20:3.LPC	C22:6.LPC	C16:0.LPE	C18:1.LPE	C18:0.LPE	C32:2.PC	C32:1.PC	C32:0.PC	C34:4.PC	C34:3.PC	C34:2.PC	C34:1.PC	C36:4.PC-A	C36:4.PC-B	C36:3.PC	C36:2.PC	C36:1.PC	C38:6.PC	C38:5.PC	C38:4.PC	C38:2.PC	C40:6.PC	C14:0.SM	C16:1.SM	C16:0.SM	C18:1.SM	C18:0.SM	C22:1.SM	C22:0.SM	C24:1.SM	C24:0.SM	C34:1.DAG	C36:2.DAG	C36:1.DAG	C14:0.CE	C16:1.CE	C16:0.CE	C18:3.CE	C18:2.CE	C18:1.CE	C18:0.CE	C20:5.CE	C20:4.CE	C20:3.CE	C22:6.CE	C46:2.TAG	C46:1.TAG	C46:0.TAG	C48:3.TAG	C48:2.TAG	C48:1.TAG	C48:0.TAG	C50:3.TAG	C50:2.TAG	C50:1.TAG	C50:0.TAG	C52:5.TAG	C52:4.TAG	C52:3.TAG	C52:2.TAG	C52:1.TAG	C54:7.TAG	C54:6.TAG	C54:5.TAG	C54:4.TAG	C54:3.TAG	C54:2.TAG	C54:1.TAG	C56:8.TAG	C56:7.TAG	C56:6.TAG	C56:5.TAG	C56:4.TAG	C56:3.TAG	C56:2.TAG	C58:8.TAG	C58:7.TAG	C58:6.TAG
0	0	0	0	0	0	0	0	0	0	0	0.556510870658807	0	0	0	0	0	0.616922644411208	0	0	0	0	0	0	0	0	0	0.560574682068713	0	0	0	0	0.519842130585731	0.519154263293524	0.63129504758032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528832961647529	0	0	0	0	0	0	0	0	0	0.534192775710023	0.550897889694976	0	0.62844575119711	0.586458110988092	0	0.532681357692886	0	0	0	0	0.546683178602026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.698461857914495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.923009030209077	0	0	0.852407897386276	0	0	0	0	0	0	0	0.836355797509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572580625512035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.555490555081671	0	0.515576154132006	0	0.605924052899062	0.560564156079657	0	0	0	0	0	0	0.571074924171349	0.664203566616052	0	0	0	0	0	0	0.630804419670759	0.739948117399279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.611944487220809	0	0	0	0	0	0.610754442403579	0	0	0	0	0	0	0	0	0	0.573437828610148	0.519842130585731	0	0	0	0	0	0.707530407969812	0.55561114361777	0	0	0	0	0	0	0	0	0	0.512275666245266	0	0	0	0.527584733594608	0	0	0	0	0	0	0	0	0	0.581745981074033	0.576903054902203	0.529374745956908	0.619026983656531	0.648810086428668	0	0.599415242960956	0	0	0	0	0.568802125016995	0.518138233296929	0	0	0.506253264765657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516320821131864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522157506458379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597310245916982	0	0	0	0	0	0	0	0	0	0.618127641578287	0.519154263293524	0	0	0	0	0	0.616683805591274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527896310204803	0	0.596403191363189	0.612443670983035	0.515745126627514	0.637067173865747	0.635634474781782	0	0.564982320093311	0	0	0	0	0.596910890410136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.759018457272675	0	0	0	0	0	0.703131022185312	0	0	0	0	0	0	0	0	0	0.735770952797717	0.63129504758032	0	0	0	0.707530407969812	0.616683805591274	0	0.648255377467082	0	0	0	0	0	0	0.64736642815377	0	0	0.65897494760523	0	0.654674075508272	0	0.682806433718634	0.552303176019537	0.604644794599289	0.585069914926304	0.503871326340906	0	0	0	0.627308886920157	0	0.741933436849722	0.755543632069032	0.72188928878958	0.800544882326157	0.808136224660541	0	0.763322775026741	0.566373094719962	0	0	0	0.768413583979882	0.618565805710423	0	0.555812866236509	0.674924811379403	0	0.642896353485003	0	0.566446193357488	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615273611039328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517407807875201	0.553854383358585	0.512757381294884	0.607493240299744	0.50914471568442	0	0.557848501082769	0.644648966886534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.617361975351641	0	0	0	0	0	0.71456438974837	0	0	0	0	0	0	0	0	0	0.550877203831509	0	0	0	0	0.55561114361777	0	0.648255377467082	0	0	0	0	0	0	0	0	0	0	0	0	0.502597181548652	0	0	0	0	0	0	0	0	0	0	0	0.527064097740106	0.507001346135445	0	0.597520620730599	0.547527318963927	0	0.553853061079192	0	0	0	0	0.507314579044775	0.621555993649838	0	0.578597722519395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532014952969184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52646026187491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649496818507045	0.556357805994953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.504437306215122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612989402849884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552104255063345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639825369349948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522029976649909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517394165692098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.512991080927638	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558570176229327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530779589169361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533472518235213	0	0	0	0	0	0	0	0	0	0	0	0	0.558815882535585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676862105463023	0	0	0.635262186451846	0	0.760107930694569	0.898867177721334	0.648649383999926	0.600190659368765	0.852535108528195	0.839070740263415	0.763939398258392	0	0	0	0	0	0	0	0	0	0	0	0	0.609042619862276	0.568002401824035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.695396328439058	0	0	0	0	0	0.549638493846598	0	0	0	0	0	0	0	0	0	0.580666241362362	0	0	0	0	0	0	0.64736642815377	0	0	0	0	0	0	0.676862105463023	0	0	0	0.775364912158215	0	0.794643262066927	0.78627980518018	0.94167025583849	0.887224963037097	0.883676406680632	0.88719795446804	0.77803420027441	0	0	0	0.556319026130774	0	0.619434893278573	0.635313222385597	0.629973100436638	0.696524885526001	0.698784720869682	0	0.635786286283161	0.738774769690004	0.630665079670662	0	0	0.643871601875059	0.508148941112383	0	0.619754713859492	0.514411659882908	0	0.704715264994638	0	0.718742210694718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51420484294139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513063359250555	0	0	0	0.542168817285385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.762974302270623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571148000375862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.642838745340815	0	0	0	0	0	0.593077119409759	0	0	0	0	0	0	0	0	0	0.619430094810998	0	0	0	0	0.512275666245266	0	0.65897494760523	0	0	0	0	0	0	0.635262186451846	0.775364912158215	0	0	0	0.525400596990133	0.794938990446527	0.689370284879916	0.782890726633688	0.652628766668938	0.794377567046421	0.801046398040025	0.717376194577787	0	0	0	0.56504164237342	0	0.621207692432456	0.716027707246107	0.715711616046347	0.679345315858575	0.74051721281434	0	0.686521531819757	0.587924793458611	0	0	0	0.644550163727054	0.560122766076333	0	0.515091561825708	0	0	0.586503467950992	0	0.617157330436034	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578055766691646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513684706559355	0	0	0	0.545853841480265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.500521583769278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51027547687938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525400596990133	0	0	0	0.515434707444365	0	0	0	0	0	0	0.690109934913914	0.509409084876506	0	0.564949252555134	0.570561318950558	0	0.60973703879956	0.603768352055931	0	0.546108251222341	0	0	0	0	0.549289420400341	0.512821238318598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.783704486915566	0	0	0	0	0	0.589987438789055	0	0	0	0	0	0	0	0	0	0.566794296274092	0	0	0	0	0	0	0.654674075508272	0.502597181548652	0	0	0	0	0	0.760107930694569	0.794643262066927	0	0	0.794938990446527	0	0	0.906759569948033	0.811622302924964	0.659170552590964	0.892320166910193	0.814943882880485	0.790971456496348	0	0	0	0	0	0.572507672663269	0.548053240521909	0.618920296554048	0.640446866031211	0.675608910861518	0	0.651378862763957	0.765543657803417	0.646986252676316	0	0	0.574519070224981	0.541206029177226	0	0.754600682522003	0.508431104169539	0	0.693949214741107	0	0.576056764844047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.539107132328286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538249508023391	0	0	0.502144220548692	0.56223544296029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.607752794494198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898867177721334	0.78627980518018	0	0	0.689370284879916	0	0.906759569948033	0	0.790373920153596	0.692302007401828	0.931016575593171	0.866642231287635	0.842122378960655	0	0	0	0	0	0	0	0	0	0	0	0	0.709570882308488	0.662616733892748	0	0	0	0	0	0.649981655748648	0	0	0.5800494392273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.714432346525911	0	0	0	0	0	0.564377098643735	0	0	0	0	0	0	0	0	0	0.614433873365474	0.528832961647529	0	0	0	0.527584733594608	0	0.682806433718634	0	0	0	0	0	0	0.648649383999926	0.94167025583849	0	0	0.782890726633688	0.515434707444365	0.811622302924964	0.790373920153596	0	0.930006453009298	0.8788928562979	0.900685248004801	0.794001795198051	0	0	0	0.601576098795962	0	0.659653583985381	0.684027261990694	0.677554633070435	0.749094435320188	0.743523702533751	0	0.675114465462131	0.771490857522527	0.678236494888343	0	0	0.689406872382039	0.536239594242498	0	0.609844550074196	0.540538827655861	0	0.765044915415606	0	0.69894013907624	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536383818523504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535633780505369	0	0	0	0.567960513023218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.574292712663526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513827434550782	0	0	0	0	0	0	0.552303176019537	0	0	0	0	0	0	0.600190659368765	0.887224963037097	0	0	0.652628766668938	0	0.659170552590964	0.692302007401828	0.930006453009298	0	0.785082382366901	0.863885003211913	0.710858040792645	0	0	0	0.504481664454509	0	0.546322717067798	0.586350809765422	0.578402356877285	0.6350058559911	0.618999630954082	0	0.55549801054527	0.686102831986439	0.658311645081357	0	0	0.596067636860251	0	0	0	0	0	0.68297369254839	0	0.623053099493143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.648090951020682	0	0	0	0	0	0.503535734709039	0	0	0	0	0	0	0	0	0	0.541656230334991	0	0	0	0	0	0	0.604644794599289	0	0	0	0	0	0	0.852535108528195	0.883676406680632	0	0	0.794377567046421	0	0.892320166910193	0.931016575593171	0.8788928562979	0.785082382366901	0	0.940889063984138	0.867170070014923	0	0	0	0	0	0.528612955797079	0.568316734395747	0.611810254949721	0.61609502198188	0.622313671144161	0	0.581333913609963	0.724036721620008	0.665548009541511	0	0	0.565470666244478	0	0	0.58572252182986	0	0	0.64694675757998	0	0.597463267183683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.588916374332164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531029129019441	0	0	0	0	0	0	0.585069914926304	0	0	0	0	0	0	0.839070740263415	0.88719795446804	0	0	0.801046398040025	0	0.814943882880485	0.866642231287635	0.900685248004801	0.863885003211913	0.940889063984138	0	0.850061394288716	0	0	0	0	0	0.515493027690433	0.602988329520086	0.646478931901595	0.612072213665414	0.618395902869906	0	0.575193584862273	0.720672630913218	0.651068821499214	0	0	0.584525084780671	0	0	0	0	0	0.643517376949975	0	0.590108850701485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.56117547276278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503871326340906	0	0	0	0	0	0	0.763939398258392	0.77803420027441	0	0	0.717376194577787	0	0.790971456496348	0.842122378960655	0.794001795198051	0.710858040792645	0.867170070014923	0.850061394288716	0	0	0	0	0	0	0	0	0.508013444867099	0.548320961764013	0.526429023468096	0	0.511579729759511	0.675326847154264	0.593697518522419	0	0	0	0	0	0	0	0	0.550648805004735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530779589169361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530513084982283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.762974302270623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536007497257408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690109934913914	0	0	0	0	0	0	0	0	0	0	0.546599388860484	0	0.575232195440633	0.627146835329644	0	0.600339000069484	0.560968881513174	0	0.595877394178195	0	0	0	0	0.505039706235488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595460696693082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
